ageSmoke,age,smokingUse,expenditure
16,67,2.708050201,5525.46
25,64,3.401197382,263.12
16,71,2.931193752,240.65
18,35,0.693147181,281.27
30,82,3.839452313,105
19,82,3.126760536,1324
25,75,0.587786665,2045.39
30,48,0.78845736,400
20,22,-1.203972804,312
18,35,2.890371758,3131.98
21,57,2.014903021,964.5
16,35,3.258096538,1373
14,41,3.33220451,877.75
19,40,2.995732274,354.4
17,62,3.828641396,3249.23
18,67,4.605170186,22
16,45,1.504077397,303.6
17,38,3.091042453,4635.21
15,69,2.890371758,6816.42
19,42,3.17805383,50
16,44,3.772760938,13386.42
17,20,0.693147181,150
16,59,4.016383021,1983.49
29,63,4.127134385,1568.5
17,29,2.788092909,165.4
15,27,1.871802177,88
9,73,1.252762968,67.93
15,65,3.988984047,21603.73
20,37,2.564949357,198.36
21,32,2.48490665,497.23
13,56,3.784189634,462
13,34,1.704748092,233
13,66,3.496507561,350.24
16,47,4.158883083,27
17,22,0.741937345,85
21,27,1.945910149,155.78
21,46,3.258096538,141.95
21,64,4.189654742,467
20,68,2.505525937,2632.06
22,55,2.32238772,1250
18,69,3.440418095,133.73
21,36,2.772588722,683
16,70,2.433613355,1433.79
18,41,2.48490665,6478.84
18,60,3.761200116,618.86
12,30,2.727852828,35
14,68,2.785011242,130.77
18,33,2.772588722,194
18,63,4.234106505,5689.99
17,36,3.401197382,112
17,38,2.397895273,1330.92
13,20,1.029619417,1585
14,56,2.995732274,156.44
17,50,3.583518938,327.43
18,66,2.803360381,4957.74
18,75,3.772760938,569.6
20,33,2.564949357,227
16,70,4.007333185,10111.3
16,54,3.951243719,178.71
16,61,3.044522438,1577.68
13,47,1.85629799,555.75
13,49,3.496507561,2883.9
14,19,1.791759469,1743.62
17,66,3.719651113,979.19
18,50,3.465735903,386
16,51,3.583518938,212
18,73,4.718498871,47.5
12,58,0.916290732,741.8
18,61,1.887069649,1169.04
16,31,2.772588722,165
24,36,0.667829373,737.3
16,38,3.135494216,75
16,41,1.648658626,238
17,38,3.091042453,7777.19
20,41,2.772588722,473
15,40,1.280933845,505.44
15,29,1.386294361,743.99
28,40,2.564949357,4960.53
20,36,2.833213344,220.28
14,57,3.465735903,1676.22
22,26,0.916290732,2478
17,31,2.708050201,187
19,58,3.17805383,978.47
16,35,2.48490665,20
10,23,0.336472237,216.5
18,34,2.833213344,510
21,67,4.543294782,581.45
25,83,3.161246712,152.89
17,59,3.473518043,855.35
16,35,3.688879454,2434.1
15,36,3.496507561,114.25
19,56,2.944438979,644.99
21,55,1.047318994,375
18,58,3.749504076,390.78
17,31,2.63905733,41
21,42,1.386294361,1893.54
19,47,2.420368129,227.36
16,73,3.984343667,3106.84
15,69,4.412798293,2179.25
19,56,3.650658241,1546.89
15,65,3.931825633,2817.31
20,64,3.80666249,734.4
27,79,3.277144733,11039.01
23,58,2.721295428,85
18,33,2.772588722,346.97
16,86,2.876385516,4882.51
19,49,3.146305132,1089.76
18,70,3.970291914,341.27
35,73,2.397895273,16741.44
18,62,3.701301974,731
16,34,0.587786665,115
25,41,2.140066163,1048.31
17,29,-1.609437912,2127.35
25,71,3.157000421,789.6
18,61,3.044522438,612.95
19,50,2.014903021,1480.96
22,46,2.890371758,662.15
16,77,3.850147602,43376.18
16,30,3.267665989,201
23,34,3.126760536,834.21
14,37,1.658228077,505
17,36,0.693147181,266
18,37,3.258096538,1752.9
15,42,3.663561646,811.1
20,43,1.704748092,1365.09
25,67,4.127134385,379.07
16,36,3.449987546,573.5
15,55,3.713572067,97
15,45,3.135494216,1439
28,45,2.533696814,712.8
18,29,2.48490665,73
13,27,2.708050201,2882.08
19,28,2.302585093,120
19,33,2.079441542,27
16,30,1.609437912,284.56
20,43,2.890371758,186.99
15,41,3.295836866,2149.35
15,33,2.944438979,105
15,44,3.401197382,161.5
20,30,1.098612289,307.5
16,33,-0.223143551,337.5
17,31,1.658228077,834.89
14,28,-0.356674944,420
18,35,0.955511445,1377.5
16,35,2.014903021,518.02
21,46,3.663561646,75
15,56,3.737669618,334.15
17,45,0.641853886,274.75
18,67,3.044522438,294.1
24,62,1.360976553,729.98
19,39,3.044522438,45
18,28,0.693147181,52
16,24,2.197224577,186
13,35,3.828641396,452.46
15,31,2.833213344,1001.06
21,32,2.708050201,101
19,64,3.238678452,243.7
15,38,3.737669618,4013.92
15,19,1.609437912,40
18,36,2.251291799,619.4
22,49,3.044522438,123.83
18,31,3.044522438,78.75
18,67,3.113515309,705.38
16,20,1.32175584,91
15,21,2.014903021,587
18,41,3.871201011,40
19,72,3.295836866,4801.37
13,39,2.420368129,584
18,35,2.995732274,48
18,31,1.098612289,893
16,63,3.624340933,1423.46
18,34,2.48490665,33
16,32,2.772588722,68
14,25,2.197224577,342
15,23,1.504077397,253.88
18,58,3.349904087,2565
17,56,2.862200881,245
48,79,3.465735903,296.63
21,53,1.887069649,2271.25
19,57,3.663561646,2137.43
19,56,2.803360381,976.17
31,36,1.791759469,55
17,54,3.044522438,254.1
15,51,3.834061464,1277.02
18,24,0.693147181,5312.82
17,41,3.442019376,469
14,62,3.604138226,64992.78
18,24,1.658228077,30
21,49,2.708050201,856.55
18,57,3.135494216,456.66
17,21,1.32175584,708.99
18,78,0.78845736,1016.48
19,61,3.068052935,2286.44
19,25,-1.049822124,422
36,49,1.252762968,373
19,39,2.756840365,30
16,29,2.63905733,143
18,68,3.333988632,233
16,29,2.351375257,335
14,23,3.091042453,130
17,23,1.945910149,223
16,89,3.091042453,41741.52
18,77,3.755369195,1851.81
19,74,4.430816799,340.97
16,41,3.258096538,468
19,30,1.098612289,378.33
18,43,0.048790164,2771.13
15,47,2.803360381,25
18,77,2.708050201,760.46
22,30,1.686398954,623.9
13,57,3.113515309,65
17,74,4.543294782,7052.15
15,67,3.068052935,505.5
16,52,2.561095788,14433.95
22,33,1.791759469,53
16,35,2.302585093,129
19,44,1.360976553,356.7
25,76,3.401197382,4336.54
15,32,3.113515309,30
17,37,2.756840365,48
18,36,1.558144618,167
18,31,2.862200881,3528.39
15,65,2.867898902,1577.49
17,55,4.069026754,169.99
19,53,3.33220451,446.27
21,30,-0.105360516,318.28
14,52,2.995732274,726.59
19,28,2.302585093,855.3
16,60,3.80666249,912.99
18,41,3.871201011,140
16,43,2.48490665,311.59
18,30,2.48490665,1628.77
16,26,2.197224577,2763.65
16,34,3.044522438,994.77
18,41,3.072693315,460
16,68,3.970291914,354.36
23,67,2.442347035,12727.16
16,46,3.433987204,130
13,46,3.526360525,38
16,19,1.386294361,258.89
20,39,2.995732274,136
30,39,-1.609437912,53
26,40,1.504077397,144.32
17,39,3.540959324,165.5
13,20,2.079441542,56
19,36,3.113515309,588.22
20,57,4.219507705,2399.37
21,64,3.761200116,12129.26
15,79,4.234106505,966.37
19,91,0.559615788,977.45
12,31,2.63905733,75
18,55,4.33073334,630.57
22,75,4.356708827,2115.67
16,72,4.043051268,3081.5
9,53,3.80666249,2996.4
20,60,3.713572067,2068.33
16,65,3.218875825,157.8
18,52,2.862200881,747.24
16,56,3.020424886,311.17
18,44,1.686398954,462.48
16,46,2.931193752,2415.5
15,60,4.051784948,93.58
20,30,2.397895273,161
15,61,3.258096538,51
16,75,4.094344562,106
17,35,2.944438979,456.5
15,37,3.135494216,1096
17,29,1.871802177,123.21
20,27,1.791759469,52.69
17,31,2.708050201,279.25
40,43,1.098612289,50
16,37,0.09531018,92
17,25,1.504077397,6760.52
16,23,1.16315081,1028.37
9,22,2.862200881,160
16,21,1.504077397,188.5
20,61,4.143134726,648
17,60,3.784189634,1723.8
18,27,-0.356674944,745.03
12,44,2.985681938,8811.65
19,52,3.749504076,1805.32
50,69,-1.203972804,285
16,50,3.555348061,557.62
16,59,3.784189634,250
19,48,3.401197382,374.81
19,42,1.974081026,46
32,50,1.558144618,30
20,82,1.386294361,216
17,43,2.602689685,19
19,28,1.252762968,394.52
40,67,2.63905733,6873.57
26,63,3.401197382,108.52
17,65,4.189654742,2734.18
14,42,3.36729583,949.36
17,26,0.405465108,58
21,67,4.543294782,10274.82
14,61,4.543294782,2156.52
16,58,3.761200116,1453.68
20,24,1.609437912,562.09
17,23,1.658228077,380.5
17,34,3.295836866,208.75
18,74,3.713572067,941.48
21,64,-0.916290732,341.27
16,65,3.610917913,8316.95
18,46,1.252762968,673
14,40,2.602689685,165
15,43,3.36729583,140
19,43,3.401197382,1214.16
15,24,2.525728644,243
21,30,1.609437912,1988.26
16,60,4.212127598,4716.79
13,38,2.995732274,418.64
14,21,2.079441542,604.68
15,49,2.756840365,50
12,29,2.890371758,313.84
17,61,3.80666249,1023.7
15,70,2.803360381,10
18,62,2.890371758,40
18,30,1.766441661,980.58
19,79,4.094344562,2372.9
23,27,0.405465108,711
16,50,3.555348061,199.89
20,32,3.258096538,344.07
16,33,2.602689685,90
16,39,2.890371758,66
28,37,-0.916290732,616.64
15,72,3.401197382,4565.15
9,49,1.791759469,565.2
25,40,1.85629799,4110.02
15,21,1.945910149,646
25,82,0.223143551,621.39
18,51,4.219507705,70
17,54,4.043051268,689.46
16,49,3.526360525,922.18
16,32,1.504077397,168
17,41,1.832581464,557.65
23,63,3.63758616,6076.42
21,36,2.772588722,2789
15,70,2.975529566,6814.4
26,51,1.648658626,150.26
25,66,2.687847494,4775.62
35,65,2.740840024,2223.34
12,36,0.916290732,309.23
18,64,2.48490665,469.5
19,73,2.708050201,560
16,23,2.079441542,80
24,34,2.397895273,663.68
19,42,2.397895273,98
30,72,3.761200116,3305.61
17,59,3.401197382,328
21,55,1.704748092,3186
40,66,1.398716881,8953.71
17,29,0.182321557,2640.01
16,35,3.401197382,273.62
19,33,2.931193752,2335.46
18,47,3.401197382,290.12
15,19,0.693147181,394.94
15,19,0.875468737,199
19,38,2.63905733,357.99
19,53,3.314186005,633
18,51,3.135494216,648.5
17,22,0.405465108,105.55
16,38,2.48490665,365.8
17,36,2.995732274,111
17,79,3.068052935,2085.07
13,21,1.504077397,623.5
18,72,2.58021683,3088.92
35,49,2.014903021,1159.38
12,53,2.351375257,609.9
18,45,3.737669618,1846.24
16,22,1.252762968,10085.81
21,44,2.564949357,1874.01
14,56,1.864080131,1938.83
20,34,1.504077397,689.48
21,34,3.044522438,139.82
24,73,3.912023005,1102.01
17,47,3.784189634,1964.26
17,43,3.19047635,1641.01
22,23,-0.510825624,625
15,85,3.0301337,3065.93
15,28,1.945910149,1605.7
17,74,3.772760938,1360.57
18,78,4.516338972,2023.27
23,61,0.667829373,46612.72
20,28,0.587786665,1504
20,42,3.135494216,667.85
30,77,4.189654742,12467.85
18,57,3.828641396,875.95
18,32,2.708050201,88.4
20,32,2.277267285,171.1
14,40,3.295836866,95
17,31,2.708050201,95
13,56,4.33073334,650.83
40,60,3.044522438,946
30,33,0.693147181,73.2
16,31,0.693147181,2972.2
18,33,3.17805383,483
18,86,2.442347035,58402.41
25,78,3.496507561,11864.4
18,60,4.382026635,4973.7
18,36,2.944438979,2428.15
16,40,1.609437912,1715
17,26,1.098612289,1065
35,69,0.693147181,11534.87
28,67,2.564949357,2827.91
18,78,3.551053137,6054.5
16,79,4.158883083,433.46
20,83,1.435084525,26012.58
25,35,0.741937345,45
15,45,3.433987204,713.27
17,35,2.944438979,442
11,31,1.446918983,569
18,63,3.828641396,20776.4
17,51,3.555348061,12186
18,20,-2.302585093,195.34
15,43,2.674148649,560
12,45,3.749504076,259.92
13,23,2.397895273,275
20,66,2.970414466,14342.29
24,56,3.465735903,10
16,67,3.068052935,876.96
20,35,1.791759469,575
17,34,2.197224577,49
15,67,3.931825633,2885.2
22,92,3.058707073,23
15,38,2.995732274,151
21,58,3.33220451,478.64
19,58,3.442019376,10167.62
16,54,4.016383021,1061.49
11,53,3.713572067,970.49
12,32,3.267665989,1227.97
20,55,3.295836866,110
16,37,2.128231706,182
19,60,3.044522438,434.48
15,69,3.970291914,367.89
24,73,3.912023005,409.57
23,73,3.931825633,18329.89
16,77,3.496507561,692.78
20,69,3.900962058,1424.22
22,44,3.540959324,8324.45
17,33,-0.287682072,477.5
16,32,2.140066163,328.26
19,53,2.48490665,451
16,44,3.772760938,68.5
18,22,0.693147181,1584.07
14,23,2.48490665,118
15,23,1.098612289,1701.05
15,20,-0.223143551,315.33
17,61,4.382026635,4672.77
18,58,4.629862799,3491.65
18,70,2.890371758,2520.85
13,72,4.276666119,12309.39
15,25,2.302585093,364.35
18,55,3.63758616,163.7
15,47,3.719651113,692.75
20,33,2.862200881,270
19,32,2.63905733,1220.45
14,70,3.540959324,22936.2
21,44,3.583518938,884.44
21,27,1.252762968,5130.31
17,23,1.945910149,1002.42
25,94,-0.510825624,841.9
18,76,3.610917913,3151.85
17,75,3.295836866,2716.77
17,22,2.197224577,254.07
14,28,1.658228077,526.83
18,71,3.988984047,639.5
24,61,3.63758616,91.26
18,66,3.604138226,230.67
20,58,2.48490665,308.24
22,25,0.875468737,6140.32
15,23,1.504077397,24
18,56,3.663561646,98
21,53,2.803360381,95.4
15,68,4.394449155,23124.71
30,64,3.555348061,233.55
15,22,2.302585093,804.84
16,37,3.091042453,264.68
13,39,3.218875825,2274.86
23,29,1.252762968,125
25,56,2.772588722,3477.34
18,33,2.772588722,37
20,35,2.1102132,1149.76
25,51,3.701301974,868.49
24,36,2.277267285,645.5
17,33,2.833213344,1642.43
21,44,3.583518938,272.75
19,30,0,919
16,26,0.336472237,720
13,51,3.135494216,109.95
17,48,1.945910149,466.61
56,82,2.302585093,658.2
13,27,1.504077397,106
15,62,4.564348191,25
18,58,2.663749942,36629.16
19,39,2.708050201,45
16,66,3.931825633,15441.45
19,68,3.912023005,139.66
18,69,3.258096538,12262.35
14,46,4.189654742,353
14,46,3.719651113,135
15,45,2.351375257,7553
16,22,1.945910149,35
16,21,1.791759469,105
18,37,3.688879454,8527.88
18,69,3.951243719,100
18,29,1.791759469,90
15,39,3.778491613,78
13,41,3.079613758,585.23
16,39,3.17805383,593.5
17,54,3.63758616,130
19,67,2.975529566,34475.64
18,66,-0.287682072,49
15,41,3.295836866,558
13,22,1.609437912,277.5
13,29,0.405465108,129.95
19,24,1.791759469,380.86
15,21,1.945910149,633.88
18,25,2.772588722,600
18,31,1.945910149,2427
16,45,3.496507561,281.18
35,62,1.098612289,1553.67
18,75,1.32175584,782.5
24,43,0.500775288,124
20,42,-0.510825624,701.1
16,62,2.931193752,150
17,58,3.449987546,7716.99
17,71,4.135166557,268.05
15,33,3.63758616,908.95
21,37,2.833213344,188
16,60,4.212127598,678.41
21,39,2.197224577,4627
16,76,3.761200116,784.5
18,32,1.871802177,978.8
19,70,0.559615788,94.5
18,46,3.36729583,1993.59
16,45,1.791759469,274
18,46,3.540959324,412.42
17,33,3.238678452,550.59
13,30,2.197224577,3036
30,39,1.609437912,48265.87
16,30,2.014903021,323.93
16,23,0.587786665,306.66
18,35,1.504077397,75
25,60,1.871802177,4918.99
20,73,-0.287682072,73
9,64,3.433987204,627.15
15,67,2.772588722,21913.21
18,64,1.360976553,361.18
50,88,0.405465108,4588.49
18,43,2.397895273,1693.81
10,68,4.077537444,783.4
21,53,3.208825489,591
15,61,4.25561271,9774.67
15,24,2.302585093,170
16,50,3.555348061,370.55
21,75,3.663561646,1641.36
18,59,2.014903021,755.97
16,65,4.543294782,1094.31
16,31,2.772588722,357.21
16,45,3.401197382,1580
17,42,3.044522438,827
18,48,2.890371758,82.69
18,48,3.433987204,70
18,53,1.360976553,1251.66
17,32,0.810930216,2160.56
14,77,3.465735903,609.18
14,73,4.094344562,440.35
17,60,3.784189634,152
21,43,0,3157.53
16,74,4.043051268,627.2
21,69,3.80666249,178
19,85,3.401197382,21859.14
9,92,3.737669618,1561.75
17,49,1.85629799,1004
20,49,0.182321557,365.9
18,27,1.791759469,3832.27
26,37,2.48490665,6019.17
18,51,2.833213344,415.36
16,54,2.459588842,448
16,40,2.931193752,730
21,68,3.80666249,307.77
17,28,2.197224577,296.36
18,77,3.202746443,5976.87
30,75,3.135494216,336.58
16,43,3.33220451,340.79
46,52,0.693147181,1006.23
15,42,0.336472237,996.02
17,46,3.349904087,21169.95
20,43,3.871201011,95
17,48,3.871201011,1952.8
18,42,3.624340933,3323.58
20,75,1.098612289,3557
17,89,4.983606622,9452.85
18,70,4.189654742,1981.66
17,24,2.079441542,12382.68
18,37,0.223143551,1828.94
32,40,2.602689685,126.08
18,34,2.833213344,965.01
13,43,3.433987204,2269
20,25,1.791759469,990
18,37,2.708050201,1648.04
15,74,3.61361697,1982.54
20,72,3.682609841,1496.12
15,35,2.63905733,101.25
20,35,2.772588722,319
21,51,3.433987204,535
14,22,2.602689685,138
22,64,3.663561646,225.74
30,68,4.304065093,355.88
16,28,2.277267285,965
18,28,1.704748092,54.49
16,39,3.17805383,209.51
16,45,3.113515309,5796.14
19,77,0.693147181,665.2
16,36,3.044522438,1192.31
21,35,1.609437912,458.07
18,48,2.545531272,416
20,56,3.433987204,200
20,56,2.833213344,243.5
20,68,3.433987204,507.16
22,68,3.850147602,401.01
15,31,3.238678452,37.61
15,23,0.810930216,502.33
21,74,3.295836866,80
15,35,3.737669618,35
20,64,2.772588722,367
24,51,2.197224577,99.9
17,54,3.17805383,200
20,51,2.525728644,1636
13,19,1.945910149,38
18,57,1.945910149,75.68
18,54,2.890371758,2259.81
21,34,2.351375257,1000.39
20,73,3.208825489,4443.43
15,21,1.945910149,3599.9
23,25,-1.897119985,271
18,24,0.559615788,949.9
18,45,3.218875825,600.69
24,68,3.449987546,845.24
18,44,3.295836866,1270.01
17,40,2.48490665,770
14,45,4.276666119,332.03
24,38,2.708050201,69.16
16,36,3.449987546,130
15,26,2.197224577,316.97
18,68,4.337290741,73.1
16,56,2.91506437,1318.59
19,42,2.48490665,1632.04
12,26,2.708050201,337.99
35,73,2.970414466,579.57
15,71,4.043051268,424.25
18,33,1.16315081,20
17,68,3.010620886,286.8
18,50,3.719651113,1291.56
16,59,2.397895273,1799
20,58,2.970414466,768.15
19,33,0.810930216,336.23
20,34,2.708050201,3925
15,26,1.791759469,206.95
14,61,3.17805383,10
12,82,1.981001469,74
14,49,3.80666249,1985.91
16,40,3.218875825,2197.38
21,34,2.63905733,4597
20,59,0.693147181,4318.99
12,36,1.32175584,19
17,49,2.58021683,470.24
15,69,3.146305132,142
25,57,2.446685437,200
18,54,1.871802177,2522.36
23,60,3.113515309,241
17,59,4.454347296,153.5
20,72,2.583997552,12451.08
16,24,-0.105360516,351.1
16,61,3.555348061,886.5
19,25,1.589235205,158
15,42,3.33220451,702.57
16,68,5.068904202,956.84
22,66,1.098612289,501
17,66,3.912023005,57
16,54,4.069026754,27392.64
18,45,2.079441542,1611.21
14,19,1.791759469,10374.3
20,40,3.044522438,1325.29
16,34,3.504054767,60
17,36,3.737669618,207.04
18,70,3.96081317,13317.46
21,69,3.496507561,56456.34
16,20,0.182321557,2210.15
23,67,3.761200116,864.27
22,64,3.610917913,2594.1
16,46,3.36729583,194.7
16,32,3.526360525,331.19
17,34,3.295836866,4183.27
18,60,4.430816799,795.9
20,42,2.197224577,810.5
16,41,4.356708827,3819.72
14,23,2.302585093,2765.09
13,37,3.218875825,957.13
17,38,2.397895273,329.5
14,61,3.871201011,1680.79
12,40,3.80666249,1583.06
17,58,3.496507561,673.2
15,55,2.533696814,1294.68
24,67,4.477336814,707.12
19,66,3.583518938,4102.34
15,53,3.663561646,3511.4
16,30,2.708050201,65
18,57,3.688879454,140.96
15,68,4.394449155,1224.56
15,30,2.772588722,1218
13,32,2.995732274,100.33
21,50,1.791759469,463.29
19,52,0.405465108,1269.79
23,74,3.951243719,6358.33
17,30,2.63905733,316.5
17,52,4.276666119,3677.97
17,31,3.113515309,5122.75
24,40,3.526360525,1151.98
14,77,-0.693147181,54926.53
10,65,1.029619417,2136.25
19,37,0.641853886,362
18,32,2.014903021,191
18,30,1.871802177,769.09
17,45,3.36729583,597.36
20,43,2.708050201,726.39
18,39,2.756840365,130
16,53,3.295836866,7457.12
19,39,0.182321557,400.63
18,81,2.197224577,656.31
15,57,3.737669618,622.86
15,52,3.044522438,274.24
15,19,1.609437912,798.97
18,32,2.014903021,2207.22
12,58,4.94875989,2745.68
17,56,3.36729583,4630.67
20,44,3.218875825,394.79
10,25,2.772588722,1247.13
15,35,2.351375257,48.72
17,65,3.891820298,113057.62
16,25,1.609437912,411.59
23,28,-0.105360516,121.95
30,49,2.302585093,1316.28
19,70,3.663561646,1322
18,44,2.785011242,5356.68
16,39,2.48490665,257.11
14,24,0.78845736,68
25,63,2.970414466,1446.56
18,45,3.044522438,626.6
25,70,3.761200116,60
16,67,3.912023005,3122.75
18,24,0.741937345,2909.53
16,25,2.302585093,466
24,42,1.558144618,156.77
16,38,3.828641396,403.5
17,37,2.251291799,468.12
14,19,1.686398954,185.15
16,33,2.091864062,141.99
21,77,2.931193752,15580.17
15,34,2.656756907,1021.73
18,41,3.871201011,99
22,40,3.349904087,1419.95
15,23,2.197224577,143
17,27,2.235376343,697.5
20,49,3.401197382,2018.98
15,55,1.410986974,302
13,31,2.251291799,158.84
24,36,1.386294361,65.95
55,69,2.708050201,11285.65
22,86,1.526056303,1700.79
18,55,1.945910149,427.31
16,71,2.197224577,908
19,59,1.098612289,100
18,54,1.30833282,518.34
16,22,-0.356674944,860
16,64,3.33220451,15
